date,azimute,altitude,pos1,pos2
2021-05-27 14:18:17.964138,0.3969342112541199,0.6289953589439392,268.2727723202099,316.65232923801676
2021-05-27 14:22:17.964138,0.3781052827835083,0.6347424983978271,277.2025945547908,325.8712576398965
2021-05-27 14:26:17.964138,0.35907551646232605,0.6402217745780945,286.4307118560684,335.3976073092795
2021-05-27 14:30:17.964138,0.33985111117362976,0.6454283595085144,295.9670738808982,345.24166215999253
2021-05-27 14:34:17.964138,0.320438951253891,0.6503576040267944,305.8219617118864,355.41404896358785
2021-05-27 14:38:17.964138,0.3008464276790619,0.6550049781799316,316.0059988880266,5.925748760582735
2021-05-27 14:42:17.964138,0.2810816466808319,0.6593661308288574,326.53016279607147,16.788108649424153
2021-05-27 14:46:17.964138,0.2611532211303711,0.6634369492530823,337.4057964485695,28.012853966068036
2021-05-27 14:50:17.964138,0.2410704642534256,0.6672133803367615,348.6446206480467,39.612100874991704
2021-05-27 14:54:17.964138,0.22084316611289978,0.6706917881965637,0.2587465641111635,51.59836936752219
2021-05-27 14:58:17.964138,0.20048171281814575,0.6738685965538025,0.2606887258209307,51.58459670516443
2021-05-27 15:02:17.964138,0.1799970418214798,0.6767405867576599,0.2633784486209124,51.57081796722654
2021-05-27 15:06:17.964138,0.15940052270889282,0.679304838180542,0.2668443794846464,51.55706928527001
